,alpha,type,mesh_size,order
9173,23.722618516967742,hdg,0.0625,4
9174,23.79810655493028,hdg,0.0625,4
9175,23.986230411145776,hdg,0.0625,4
9176,23.64322922747787,hdg,0.0625,4
9177,23.658286325856064,hdg,0.0625,4
9178,23.647522431800834,hdg,0.0625,4
9179,23.650620948827886,hdg,0.0625,4
9180,23.71050999064212,hdg,0.0625,4
9181,23.71026965932224,hdg,0.0625,4
9182,23.742421959536372,hdg,0.0625,4
9183,23.740895744610395,hdg,0.0625,4
9184,23.76547526130612,hdg,0.0625,4
9185,23.751879633736237,hdg,0.0625,4
9186,23.78198040465217,hdg,0.0625,4
9187,23.666665909929947,hdg,0.0625,4
9188,24.272917844506463,hdg,0.0625,4
9189,23.70870349023602,hdg,0.0625,4
9190,23.77232781509669,hdg,0.0625,4
9191,23.987371298931308,hdg,0.0625,4
9192,23.964222744444626,hdg,0.0625,4
9193,23.943975052082347,hdg,0.0625,4
9194,23.887066978688456,hdg,0.0625,4
9195,23.88101835836985,hdg,0.0625,4
9196,23.926476498874273,hdg,0.0625,4
9197,23.97360746917529,hdg,0.0625,4
9198,23.861017165915914,hdg,0.0625,4
9199,23.900606144161628,hdg,0.0625,4
9200,23.83027863972051,hdg,0.0625,4
9201,23.855680549606586,hdg,0.0625,4
9202,23.79016147968767,hdg,0.0625,4
9203,23.7941644125792,hdg,0.0625,4
9204,23.806743491138143,hdg,0.0625,4
9205,23.77359232264981,hdg,0.0625,4
9206,23.83128721622139,hdg,0.0625,4
9207,23.797602800144006,hdg,0.0625,4
9208,23.881072366638897,hdg,0.0625,4
9209,23.99329451677608,hdg,0.0625,4
9210,24.27182543092879,hdg,0.0625,4
9211,23.739416772724066,hdg,0.0625,4
9212,23.817222624638653,hdg,0.0625,4
9213,23.637664342824547,hdg,0.0625,4
9214,23.917028474907823,hdg,0.0625,4
9215,23.768742982596546,hdg,0.0625,4
9216,23.626582560132324,hdg,0.0625,4
9217,23.621474199551447,hdg,0.0625,4
9218,23.646558830921197,hdg,0.0625,4
9219,23.81977214296595,hdg,0.0625,4
9220,23.927073704599955,hdg,0.0625,4
9221,23.62840013505042,hdg,0.0625,4
9222,23.71463700377087,hdg,0.0625,4
9223,23.66323086874691,hdg,0.0625,4
9224,23.650434943164136,hdg,0.0625,4
9225,23.70052270877228,hdg,0.0625,4
9226,23.684419588939264,hdg,0.0625,4
9227,23.707758855893054,hdg,0.0625,4
9228,23.703262849739488,hdg,0.0625,4
9229,23.73468764731076,hdg,0.0625,4
9230,23.751971425407515,hdg,0.0625,4
9231,23.72275976316361,hdg,0.0625,4
9232,23.760783390657096,hdg,0.0625,4
9233,23.74028370464773,hdg,0.0625,4
9234,23.682282527169804,hdg,0.0625,4
9235,24.246354342847,hdg,0.0625,4
9236,23.78574760782413,hdg,0.0625,4
9237,23.800695259969313,hdg,0.0625,4
9238,23.982737840262388,hdg,0.0625,4
9239,23.888315691721207,hdg,0.0625,4
9240,23.952718566045448,hdg,0.0625,4
9241,23.88250472245393,hdg,0.0625,4
9242,23.92856065728649,hdg,0.0625,4
9243,23.841993113404634,hdg,0.0625,4
9244,23.897548179546835,hdg,0.0625,4
9245,23.777731068067865,hdg,0.0625,4
9246,23.800889173616234,hdg,0.0625,4
9247,23.753366113323963,hdg,0.0625,4
9248,23.762361714290098,hdg,0.0625,4
9249,23.713928872042047,hdg,0.0625,4
9250,23.724348990005332,hdg,0.0625,4
9251,23.68675903854072,hdg,0.0625,4
9252,23.725251114591394,hdg,0.0625,4
9253,23.632384759686477,hdg,0.0625,4
9254,23.724260856831034,hdg,0.0625,4
9255,23.867023638194397,hdg,0.0625,4
9256,23.776825377801718,hdg,0.0625,4
9257,23.709818617906375,hdg,0.0625,4
9258,24.433503162897804,hdg,0.0625,4
9259,23.700152852382704,hdg,0.0625,4
9260,23.934196693550945,hdg,0.0625,4
9261,24.44519215060918,hdg,0.0625,4
9262,23.945061939005377,hdg,0.0625,4
9263,23.94678081659777,hdg,0.0625,4
9264,24.360514489130836,hdg,0.0625,4
9265,23.882583837964575,hdg,0.0625,4
9266,23.735732756810826,hdg,0.0625,4
9267,23.880148832425828,hdg,0.0625,4
9268,23.719025784166742,hdg,0.0625,4
9269,23.857520012518865,hdg,0.0625,4
9270,23.916797752220393,hdg,0.0625,4
9271,24.37577667943798,hdg,0.0625,4
9272,24.0984006435639,hdg,0.0625,4
9273,23.770402006181012,hdg,0.0625,4
9274,23.727434996693923,hdg,0.0625,4
9275,23.816562060371094,hdg,0.0625,4
9276,23.867181542885934,hdg,0.0625,4
9277,23.815085832546558,hdg,0.0625,4
9278,23.8489881148449,hdg,0.0625,4
9279,24.37804271287943,hdg,0.0625,4
9280,23.978143394348468,hdg,0.0625,4
9281,24.033797361856,hdg,0.0625,4
9282,24.111809938250254,hdg,0.0625,4
9283,23.868614616697894,hdg,0.0625,4
9284,23.986678348390672,hdg,0.0625,4
9285,23.929111283553343,hdg,0.0625,4
9286,24.028931697211732,hdg,0.0625,4
9287,23.921013653248618,hdg,0.0625,4
9288,23.792061832587667,hdg,0.0625,4
9289,23.834950305860048,hdg,0.0625,4
9290,23.7681198357851,hdg,0.0625,4
9291,23.772902308686074,hdg,0.0625,4
9292,23.728305484318756,hdg,0.0625,4
9293,23.741002249359695,hdg,0.0625,4
9294,23.767266020077468,hdg,0.0625,4
9295,23.646550629457572,hdg,0.0625,4
9296,23.861625189940423,hdg,0.0625,4
9297,23.73228537752607,hdg,0.0625,4
9298,23.855902649451068,hdg,0.0625,4
9299,23.909148344465038,hdg,0.0625,4
9300,23.690682943913924,hdg,0.0625,4
9301,23.7669463135897,hdg,0.0625,4
9302,23.727359001100083,hdg,0.0625,4
9303,23.887441967226863,hdg,0.0625,4
9304,23.72248262273363,hdg,0.0625,4
9305,23.681614105155084,hdg,0.0625,4
9306,23.727791542911422,hdg,0.0625,4
9307,24.011708804933953,hdg,0.0625,4
9308,23.664470452663725,hdg,0.0625,4
9309,23.71862661192453,hdg,0.0625,4
9310,23.702653505230305,hdg,0.0625,4
9311,23.75856770026404,hdg,0.0625,4
9312,23.742994043055205,hdg,0.0625,4
9313,23.767000517933873,hdg,0.0625,4
9314,23.7984908696629,hdg,0.0625,4
9315,23.84491502463207,hdg,0.0625,4
9316,23.934422341858888,hdg,0.0625,4
9317,23.766286284905377,hdg,0.0625,4
9318,23.780842815767908,hdg,0.0625,4
9319,23.9304272231567,hdg,0.0625,4
9320,24.16268816309207,hdg,0.0625,4
9321,23.899346070018574,hdg,0.0625,4
9322,24.111968243010207,hdg,0.0625,4
9323,23.808584286971243,hdg,0.0625,4
9324,23.927612237042943,hdg,0.0625,4
9325,23.784919238478004,hdg,0.0625,4
9326,23.709694528486374,hdg,0.0625,4
9327,23.751333500084023,hdg,0.0625,4
9328,23.701654411950262,hdg,0.0625,4
9329,23.68038102240974,hdg,0.0625,4
9330,23.689090435946724,hdg,0.0625,4
9331,23.71756240016404,hdg,0.0625,4
9332,23.81416182692453,hdg,0.0625,4
9333,23.771917877436508,hdg,0.0625,4
9334,23.839387547233837,hdg,0.0625,4
9335,23.898690353194308,hdg,0.0625,4
9336,23.803454667372304,hdg,0.0625,4
9337,23.643883949801427,hdg,0.0625,4
9338,23.62948447987666,hdg,0.0625,4
9339,23.637291194587878,hdg,0.0625,4
9340,23.647481565269793,hdg,0.0625,4
9341,23.689368606180437,hdg,0.0625,4
9342,24.22327981395325,hdg,0.0625,4
9343,24.00612872782072,hdg,0.0625,4
9344,23.65151350309009,hdg,0.0625,4
9345,23.66434770513419,hdg,0.0625,4
9346,23.744694273450566,hdg,0.0625,4
9347,23.792097652140107,hdg,0.0625,4
9348,23.888935945079243,hdg,0.0625,4
9349,24.2678636623439,hdg,0.0625,4
9350,23.845551928900917,hdg,0.0625,4
9351,24.00879563938771,hdg,0.0625,4
9352,23.728663566077465,hdg,0.0625,4
9353,23.85035634722204,hdg,0.0625,4
9354,23.729390815417705,hdg,0.0625,4
9355,23.722188172439214,hdg,0.0625,4
9356,23.711950965151498,hdg,0.0625,4
9357,23.737209338549857,hdg,0.0625,4
9358,23.716752975622573,hdg,0.0625,4
9359,23.877759840280884,hdg,0.0625,4
9360,23.97249083874876,hdg,0.0625,4
9361,23.92868593219277,hdg,0.0625,4
9362,23.804659674112994,hdg,0.0625,4
9363,23.776543948437453,hdg,0.0625,4
9364,23.729033236331357,hdg,0.0625,4
9365,23.790257768277908,hdg,0.0625,4
9366,23.79784169600948,hdg,0.0625,4
9367,23.676624183574955,hdg,0.0625,4
9368,23.728176370959474,hdg,0.0625,4
9369,23.658774156610853,hdg,0.0625,4
9370,23.76625308321149,hdg,0.0625,4
9371,23.753528952987196,hdg,0.0625,4
9372,23.743855552840706,hdg,0.0625,4
9373,23.66998603324428,hdg,0.0625,4
9374,23.682310502705857,hdg,0.0625,4
9375,23.774014591636114,hdg,0.0625,4
9376,23.731631058295104,hdg,0.0625,4
9377,23.70009704907455,hdg,0.0625,4
9378,24.22391807172867,hdg,0.0625,4
9379,23.76147484000465,hdg,0.0625,4
9380,23.679706306036216,hdg,0.0625,4
9381,24.38404013181983,hdg,0.0625,4
9382,24.069221643172813,hdg,0.0625,4
9383,23.84613581364824,hdg,0.0625,4
9384,23.759981652710444,hdg,0.0625,4
9385,23.687945690539824,hdg,0.0625,4
9386,23.682965478067583,hdg,0.0625,4
9387,23.690428058419297,hdg,0.0625,4
9388,23.69270110260814,hdg,0.0625,4
9389,23.901611021106156,hdg,0.0625,4
9390,23.8289631788987,hdg,0.0625,4
9391,24.76248056121043,hdg,0.0625,4
9392,24.786356662916628,hdg,0.0625,4
9393,24.78296613452103,hdg,0.0625,4
9394,23.8105254115156,hdg,0.0625,4
9395,23.807949569939133,hdg,0.0625,4
9396,23.778488827294048,hdg,0.0625,4
9397,23.645572446620267,hdg,0.0625,4
9398,23.785260919833263,hdg,0.0625,4
9399,23.891487558662877,hdg,0.0625,4
9400,23.95567582095801,hdg,0.0625,4
9401,23.76445179774819,hdg,0.0625,4
9402,23.846422184337566,hdg,0.0625,4
9403,23.668910662439067,hdg,0.0625,4
9404,23.867252903713677,hdg,0.0625,4
9405,23.910879106667352,hdg,0.0625,4
9406,23.900156743415195,hdg,0.0625,4
9407,23.990509242984714,hdg,0.0625,4
9408,24.12584631628762,hdg,0.0625,4
9409,24.091370026327834,hdg,0.0625,4
9410,23.86041997759271,hdg,0.0625,4
9411,24.11998883294519,hdg,0.0625,4
9412,23.78287373433924,hdg,0.0625,4
9413,23.73181689443383,hdg,0.0625,4
9414,23.70231780746757,hdg,0.0625,4
9415,23.931219282909925,hdg,0.0625,4
9416,24.44903467023117,hdg,0.0625,4
9417,23.702530375312243,hdg,0.0625,4
9418,23.795670475530713,hdg,0.0625,4
9419,23.79983748734399,hdg,0.0625,4
9420,23.857887116138194,hdg,0.0625,4
9421,24.030762574179164,hdg,0.0625,4
9422,23.731230382843183,hdg,0.0625,4
9423,23.767405130271776,hdg,0.0625,4
9424,24.088219727067813,hdg,0.0625,4
9425,24.04590004366114,hdg,0.0625,4
9426,23.721017151172266,hdg,0.0625,4
9427,23.70813098422639,hdg,0.0625,4
9428,24.22782973328983,hdg,0.0625,4
9429,23.845560594982217,hdg,0.0625,4
9430,23.819427992906974,hdg,0.0625,4
9431,23.651017919058166,hdg,0.0625,4
9432,23.65607738647029,hdg,0.0625,4
9433,23.75080002297621,hdg,0.0625,4
9434,24.045881061362252,hdg,0.0625,4
9435,24.393901664002193,hdg,0.0625,4
9436,23.87855711772017,hdg,0.0625,4
9437,24.08446628012497,hdg,0.0625,4
9438,24.19583110574572,hdg,0.0625,4
9439,24.002494692282635,hdg,0.0625,4
9440,24.340058975498113,hdg,0.0625,4
9441,23.75511911398019,hdg,0.0625,4
9442,23.714756938752977,hdg,0.0625,4
9443,23.987281898282937,hdg,0.0625,4
9444,24.068092732896453,hdg,0.0625,4
9445,24.055093932136444,hdg,0.0625,4
9446,24.58539492179711,hdg,0.0625,4
9447,23.806333016187278,hdg,0.0625,4
9448,23.853985018718454,hdg,0.0625,4
9449,23.75949086475107,hdg,0.0625,4
9450,23.785367746726536,hdg,0.0625,4
9451,23.70312832044182,hdg,0.0625,4
9452,23.77442013358846,hdg,0.0625,4
9453,23.740101525550386,hdg,0.0625,4
9454,23.70046028138873,hdg,0.0625,4
9455,23.693875444075932,hdg,0.0625,4
9456,23.951230342511714,hdg,0.0625,4
9457,24.030648605387338,hdg,0.0625,4
9458,24.153262420014254,hdg,0.0625,4
9459,24.833048425564286,hdg,0.0625,4
9460,23.967194831259604,hdg,0.0625,4
9461,23.986086887411467,hdg,0.0625,4
9462,23.986092412861677,hdg,0.0625,4
9463,23.829046507329593,hdg,0.0625,4
9464,24.410790059690118,hdg,0.0625,4
9465,23.999124811012535,hdg,0.0625,4
9466,24.09048819526265,hdg,0.0625,4
9467,24.513000534038106,hdg,0.0625,4
9468,24.473237800706958,hdg,0.0625,4
9469,23.987637290677096,hdg,0.0625,4
9470,24.666933534417996,hdg,0.0625,4
9471,24.111106999063033,hdg,0.0625,4
9472,23.88365175330362,hdg,0.0625,4
9473,23.674565199263306,hdg,0.0625,4
9474,24.34020936979071,hdg,0.0625,4
9475,24.308955182921856,hdg,0.0625,4
9476,23.90336826037646,hdg,0.0625,4
9477,23.770777407662692,hdg,0.0625,4
9478,23.93691244519625,hdg,0.0625,4
9479,23.699627446453754,hdg,0.0625,4
9480,23.736182712246467,hdg,0.0625,4
9481,23.75192304617565,hdg,0.0625,4
9482,23.78108257858447,hdg,0.0625,4
9483,24.297899604103385,hdg,0.0625,4
9484,23.854000888833237,hdg,0.0625,4
9485,23.902635597768047,hdg,0.0625,4
9486,23.86368099500298,hdg,0.0625,4
9487,24.143784960604023,hdg,0.0625,4
9488,24.45075959615246,hdg,0.0625,4
9489,23.838539597573845,hdg,0.0625,4
9490,23.74648948699301,hdg,0.0625,4
9491,23.729867011960774,hdg,0.0625,4
9492,23.7495541562483,hdg,0.0625,4
9493,23.816374076825745,hdg,0.0625,4
9494,23.797275751732332,hdg,0.0625,4
9495,24.57035142035955,hdg,0.0625,4
9496,24.111449992655835,hdg,0.0625,4
9497,23.748385528536527,hdg,0.0625,4
9498,23.642839800026216,hdg,0.0625,4
9499,23.83466857292855,hdg,0.0625,4
9500,23.985570284602918,hdg,0.0625,4
9501,24.14912110657593,hdg,0.0625,4
9502,23.94552685905256,hdg,0.0625,4
9503,24.089627795467194,hdg,0.0625,4
9504,23.741227173412693,hdg,0.0625,4
9505,23.81495448746362,hdg,0.0625,4
9506,23.683104562208413,hdg,0.0625,4
9507,23.66086512599602,hdg,0.0625,4
9508,23.7162513858951,hdg,0.0625,4
9509,24.276126216490137,hdg,0.0625,4
9510,23.932147837927268,hdg,0.0625,4
9511,23.96358259306183,hdg,0.0625,4
9512,24.176210183877238,hdg,0.0625,4
9513,23.9214155657447,hdg,0.0625,4
9514,23.788562608277136,hdg,0.0625,4
9515,23.895200274849245,hdg,0.0625,4
9516,24.20589771754518,hdg,0.0625,4
9517,23.857079335805167,hdg,0.0625,4
9518,23.8460393795947,hdg,0.0625,4
9519,23.859793687692274,hdg,0.0625,4
9520,23.999201341080273,hdg,0.0625,4
9521,23.97079491721985,hdg,0.0625,4
9522,24.528089824665443,hdg,0.0625,4
9523,23.733666773134367,hdg,0.0625,4
9524,23.694497535522153,hdg,0.0625,4
9525,24.084088279131766,hdg,0.0625,4
9526,23.900419376437345,hdg,0.0625,4
9527,24.020718468326027,hdg,0.0625,4
9528,23.92054055311337,hdg,0.0625,4
9529,24.36664779570556,hdg,0.0625,4
9530,24.235817675326118,hdg,0.0625,4
9531,23.94644164256092,hdg,0.0625,4
9532,23.720203982161692,hdg,0.0625,4
9533,23.758564634764408,hdg,0.0625,4
9534,24.216954657863983,hdg,0.0625,4
9535,23.802274089361624,hdg,0.0625,4
9536,23.858912563937263,hdg,0.0625,4
9537,23.958995085482027,hdg,0.0625,4
9538,24.056958366140215,hdg,0.0625,4
9539,24.10404718647943,hdg,0.0625,4
9540,23.974047943985088,hdg,0.0625,4
9541,23.934114632808832,hdg,0.0625,4
9542,24.239537388718873,hdg,0.0625,4
9543,23.733897387829103,hdg,0.0625,4
9544,24.694209297919787,hdg,0.0625,4
9545,23.6854577435847,hdg,0.0625,4
9546,24.083767609534547,hdg,0.0625,4
9547,24.06765953748548,hdg,0.0625,4
9548,23.78737225050707,hdg,0.0625,4
9549,24.034684798704628,hdg,0.0625,4
9550,24.14438466143396,hdg,0.0625,4
9551,23.69540240393717,hdg,0.0625,4
9552,23.99842845308615,hdg,0.0625,4
9553,24.275538845798966,hdg,0.0625,4
9554,25.141418285683763,hdg,0.0625,4
9555,24.285513636876402,hdg,0.0625,4
9556,25.347652406794197,hdg,0.033,4
9557,23.98770802869601,hdg,0.033,4
9558,23.664135004718062,hdg,0.033,4
9559,23.98607308888994,hdg,0.033,4
9560,23.66851173250646,hdg,0.033,4
9561,23.721167249963653,hdg,0.033,4
9562,23.67087006700551,hdg,0.033,4
9563,23.681668736327616,hdg,0.033,4
9564,23.644718355679547,hdg,0.033,4
9565,23.668304198788665,hdg,0.033,4
9566,23.631360607515006,hdg,0.033,4
9567,23.638271542766205,hdg,0.033,4
9568,23.62742737881055,hdg,0.033,4
9569,23.62498981290096,hdg,0.033,4
9570,23.628772270063166,hdg,0.033,4
9571,23.624751375999477,hdg,0.033,4
9572,23.630197057554856,hdg,0.033,4
9573,23.628443605511702,hdg,0.033,4
9574,23.631123508578057,hdg,0.033,4
9575,23.630336115480905,hdg,0.033,4
9576,23.63141589532253,hdg,0.033,4
9577,23.631223996926433,hdg,0.033,4
9578,23.63150839311654,hdg,0.033,4
9579,23.631437964460492,hdg,0.033,4
9580,23.631521331492277,hdg,0.033,4
9581,23.631505479857957,hdg,0.033,4
9582,23.631543547036316,hdg,0.033,4
9583,23.63153138144776,hdg,0.033,4
9584,23.631558368762885,hdg,0.033,4
9585,23.631561200207006,hdg,0.033,4
9586,23.631542102197542,hdg,0.033,4
9587,23.631580758256746,hdg,0.033,4
9588,23.631349497913707,hdg,0.033,4
9589,23.631592221625603,hdg,0.033,4
9590,23.630948441510444,hdg,0.033,4
9591,23.63130879478852,hdg,0.033,4
9592,23.629814926175197,hdg,0.033,4
9593,23.63066125684062,hdg,0.033,4
9594,23.628637319882415,hdg,0.033,4
9595,23.628908296383244,hdg,0.033,4
9596,23.62732504319084,hdg,0.033,4
9597,23.625818310582307,hdg,0.033,4
9598,23.62926325510121,hdg,0.033,4
9599,23.624500555779605,hdg,0.033,4
9600,23.63835749518256,hdg,0.033,4
9601,23.62964925762808,hdg,0.033,4
9602,23.65036529523805,hdg,0.033,4
9603,23.641098958168357,hdg,0.033,4
9604,23.672680011788096,hdg,0.033,4
9605,23.655066967925183,hdg,0.033,4
9606,23.716258405842826,hdg,0.033,4
9607,23.69176968876211,hdg,0.033,4
9608,23.884436966154926,hdg,0.033,4
9609,23.865316651641233,hdg,0.033,4
9610,24.29468853079682,hdg,0.033,4
9611,24.242047014578002,hdg,0.033,4
9612,24.574022202561434,hdg,0.033,4
9613,24.191803546717175,hdg,0.033,4
9614,24.69519488802859,hdg,0.033,4
9615,24.55721901232416,hdg,0.033,4
9616,24.282570784433382,hdg,0.033,4
9617,24.16370366294829,hdg,0.033,4
9618,24.50987182923969,hdg,0.033,4
9619,24.031502250072435,hdg,0.033,4
9620,24.154700868299695,hdg,0.033,4
9621,24.017181218687384,hdg,0.033,4
9622,24.021136778202028,hdg,0.033,4
9623,24.029078900219485,hdg,0.033,4
9624,24.038281164644275,hdg,0.033,4
9625,23.994283931048322,hdg,0.033,4
9626,24.032861894673267,hdg,0.033,4
9627,23.98706251246237,hdg,0.033,4
9628,24.003415464182563,hdg,0.033,4
9629,23.96241672842376,hdg,0.033,4
9630,23.97805532918353,hdg,0.033,4
9631,23.971530590554227,hdg,0.033,4
9632,23.965435195137417,hdg,0.033,4
9633,23.958066752873886,hdg,0.033,4
9634,23.963311415389956,hdg,0.033,4
9635,23.971722737174,hdg,0.033,4
9636,23.963850749248255,hdg,0.033,4
9637,23.959219381426585,hdg,0.033,4
9638,23.965109017454854,hdg,0.033,4
9639,23.972366587024904,hdg,0.033,4
9640,23.96586385891674,hdg,0.033,4
9641,23.959501469222005,hdg,0.033,4
9642,23.965932914179835,hdg,0.033,4
9643,23.972381856473962,hdg,0.033,4
9644,23.966151598263828,hdg,0.033,4
9645,23.959485715679854,hdg,0.033,4
9646,23.96596487846093,hdg,0.033,4
9647,23.972395988674002,hdg,0.033,4
9648,23.96621222097473,hdg,0.033,4
9649,23.959513001675532,hdg,0.033,4
9650,23.966220763072542,hdg,0.033,4
9651,23.972319533696098,hdg,0.033,4
9652,23.966525527657073,hdg,0.033,4
9653,23.958700272961256,hdg,0.033,4
9654,23.966003143239465,hdg,0.033,4
9655,23.970106685979857,hdg,0.033,4
9656,23.963853009967004,hdg,0.033,4
9657,23.954054312543697,hdg,0.033,4
9658,23.957761281767965,hdg,0.033,4
9659,23.96511005219884,hdg,0.033,4
9660,23.95205582459971,hdg,0.033,4
9661,23.955166356332608,hdg,0.033,4
9662,23.95845474344302,hdg,0.033,4
9663,23.97601096082293,hdg,0.033,4
9664,23.996031287656685,hdg,0.033,4
9665,23.981699008063686,hdg,0.033,4
9666,24.044363160958262,hdg,0.033,4
9667,24.02103034224936,hdg,0.033,4
9668,24.03359826168915,hdg,0.033,4
9669,24.12442578804561,hdg,0.033,4
9670,23.98799788170316,hdg,0.033,4
9671,25.34765240679421,hdg,0.033,4
9672,23.944579251501278,hdg,0.033,4
9673,23.742629566705933,hdg,0.033,4
9674,24.078175353497482,hdg,0.033,4
9675,23.80896164299982,hdg,0.033,4
9676,23.781497056244852,hdg,0.033,4
9677,23.6834992195184,hdg,0.033,4
9678,23.774982311272424,hdg,0.033,4
9679,23.62079056858042,hdg,0.033,4
9680,23.677712426331823,hdg,0.033,4
9681,23.631849659601883,hdg,0.033,4
9682,23.632898592733792,hdg,0.033,4
9683,23.63723446507565,hdg,0.033,4
9684,23.633016303142497,hdg,0.033,4
9685,23.635969329173854,hdg,0.033,4
9686,23.633508970177587,hdg,0.033,4
9687,23.633971099098726,hdg,0.033,4
9688,23.63320819427817,hdg,0.033,4
9689,23.63215413712889,hdg,0.033,4
9690,23.63098014069082,hdg,0.033,4
9691,23.631651136054632,hdg,0.033,4
9692,23.631126300350626,hdg,0.033,4
9693,23.63152922407075,hdg,0.033,4
9694,23.631096366447167,hdg,0.033,4
9695,23.63157101637229,hdg,0.033,4
9696,23.631480556171176,hdg,0.033,4
9697,23.631603726401625,hdg,0.033,4
9698,23.631553766399414,hdg,0.033,4
9699,23.6316494969271,hdg,0.033,4
9700,23.631587154503414,hdg,0.033,4
9701,23.63172685561448,hdg,0.033,4
9702,23.63164158215641,hdg,0.033,4
9703,23.631903809451437,hdg,0.033,4
9704,23.63171837711838,hdg,0.033,4
9705,23.632003821397756,hdg,0.033,4
9706,23.631949364823644,hdg,0.033,4
9707,23.631883098425163,hdg,0.033,4
9708,23.631867233884357,hdg,0.033,4
9709,23.631234471229842,hdg,0.033,4
9710,23.631334978518304,hdg,0.033,4
9711,23.631051837968844,hdg,0.033,4
9712,23.62907787618893,hdg,0.033,4
9713,23.634510292413886,hdg,0.033,4
9714,23.629127597041013,hdg,0.033,4
9715,23.64817394896287,hdg,0.033,4
9716,23.638523950365297,hdg,0.033,4
9717,23.668753131514514,hdg,0.033,4
9718,23.65781789467162,hdg,0.033,4
9719,23.69195858314325,hdg,0.033,4
9720,23.66984505366573,hdg,0.033,4
9721,23.732454064926298,hdg,0.033,4
9722,23.691505809210653,hdg,0.033,4
9723,23.899921474738402,hdg,0.033,4
9724,23.859762976385852,hdg,0.033,4
9725,24.30713393974889,hdg,0.033,4
9726,24.250143052600965,hdg,0.033,4
9727,24.585716660127193,hdg,0.033,4
9728,24.206607723304064,hdg,0.033,4
9729,24.6997721416067,hdg,0.033,4
9730,24.553276697067446,hdg,0.033,4
9731,24.30202099861542,hdg,0.033,4
9732,24.160161704787942,hdg,0.033,4
9733,24.54629826996062,hdg,0.033,4
9734,24.020364676799893,hdg,0.033,4
9735,24.18508649619801,hdg,0.033,4
9736,23.992815909473563,hdg,0.033,4
9737,24.010280247310245,hdg,0.033,4
9738,24.0087892921361,hdg,0.033,4
9739,23.989866953984325,hdg,0.033,4
9740,23.992192200508114,hdg,0.033,4
9741,23.994960867378516,hdg,0.033,4
9742,23.99345917079548,hdg,0.033,4
9743,23.988373963063868,hdg,0.033,4
9744,23.970922112638576,hdg,0.033,4
9745,23.979722223646082,hdg,0.033,4
9746,23.977008150694292,hdg,0.033,4
9747,23.970302109141137,hdg,0.033,4
9748,23.961880030594983,hdg,0.033,4
9749,23.967877143971492,hdg,0.033,4
9750,23.97323483588335,hdg,0.033,4
9751,23.966908206847165,hdg,0.033,4
9752,23.959990900122254,hdg,0.033,4
9753,23.966528275096685,hdg,0.033,4
9754,23.97251059407411,hdg,0.033,4
9755,23.966482874239006,hdg,0.033,4
9756,23.95954445415248,hdg,0.033,4
9757,23.966051827561273,hdg,0.033,4
9758,23.972377029395194,hdg,0.033,4
9759,23.966155582582545,hdg,0.033,4
9760,23.959522505945014,hdg,0.033,4
9761,23.965988881739037,hdg,0.033,4
9762,23.972532554445355,hdg,0.033,4
9763,23.966463126144447,hdg,0.033,4
9764,23.960031259416837,hdg,0.033,4
9765,23.96743617743131,hdg,0.033,4
9766,23.97306259623394,hdg,0.033,4
9767,23.969070962951314,hdg,0.033,4
9768,23.95903882372499,hdg,0.033,4
9769,23.970862886431583,hdg,0.033,4
9770,23.967521634079386,hdg,0.033,4
9771,23.966775776966163,hdg,0.033,4
9772,23.94299663122508,hdg,0.033,4
9773,23.955774065468407,hdg,0.033,4
9774,23.93873244911334,hdg,0.033,4
9775,23.930978680274666,hdg,0.033,4
9776,23.90654802439932,hdg,0.033,4
9777,23.898603689017147,hdg,0.033,4
9778,23.922630092943233,hdg,0.033,4
9779,23.897317210773164,hdg,0.033,4
9780,24.02334139126533,hdg,0.033,4
9781,24.061109099058417,hdg,0.033,4
9782,24.93477158359827,hdg,0.033,4
9783,24.810433476971955,hdg,0.033,4
9784,25.896466861914842,hdg,0.033,4
9785,24.63897795251691,hdg,0.033,4
9786,25.235361341265985,hdg,0.033,4
9787,25.22858329754377,hdg,0.033,4
9788,24.048154331778,hdg,0.033,4
9789,23.79646758849526,hdg,0.033,4
9790,23.772646814302504,hdg,0.033,4
9791,23.78239118070679,hdg,0.033,4
9792,23.65809907242398,hdg,0.033,4
9793,23.63084472278297,hdg,0.033,4
9794,23.652199226304905,hdg,0.033,4
9795,23.618827834314388,hdg,0.033,4
9796,23.623657378166552,hdg,0.033,4
9797,23.623252863473738,hdg,0.033,4
9798,23.61830362372816,hdg,0.033,4
9799,23.628833650436253,hdg,0.033,4
9800,23.625764154697535,hdg,0.033,4
9801,23.63066142333421,hdg,0.033,4
9802,23.629632904390693,hdg,0.033,4
9803,23.63146021917377,hdg,0.033,4
9804,23.63086710675157,hdg,0.033,4
9805,23.63149878341745,hdg,0.033,4
9806,23.631445464874872,hdg,0.033,4
9807,23.631498708156112,hdg,0.033,4
9808,23.63142677212472,hdg,0.033,4
9809,23.63151916696916,hdg,0.033,4
9810,23.631500472913828,hdg,0.033,4
9811,23.63157227432747,hdg,0.033,4
9812,23.63154605401629,hdg,0.033,4
9813,23.631622878547372,hdg,0.033,4
9814,23.631589094704143,hdg,0.033,4
9815,23.631771890892125,hdg,0.033,4
9816,23.631650347664486,hdg,0.033,4
9817,23.63155067248224,hdg,0.033,4
9818,23.63181007929078,hdg,0.033,4
9819,23.63113090131275,hdg,0.033,4
