,Order,Mesh Size,Error,Alpha,Bonus Int,Type
1697,3,0.14873521072935114,0.0001038361463651215,90,15,ehdg
1698,3,0.14873521072935114,0.00010604288132588625,95,15,ehdg
1699,3,0.14873521072935114,0.00010826970118010019,100,15,ehdg
1700,3,0.1373823795883263,4.61971648892631e-05,5,15,ehdg
1701,3,0.1373823795883263,5.22612285642142e-05,10,15,ehdg
1702,3,0.1373823795883263,5.834998059107644e-05,15,15,ehdg
1703,3,0.1373823795883263,6.240854872489407e-05,20,15,ehdg
1704,3,0.1373823795883263,6.54998097806223e-05,25,15,ehdg
1705,3,0.1373823795883263,6.807781289511443e-05,30,15,ehdg
1706,3,0.1373823795883263,7.03583705170677e-05,35,15,ehdg
1707,3,0.1373823795883263,7.245414458889913e-05,40,15,ehdg
1708,3,0.1373823795883263,7.44227401839017e-05,45,15,ehdg
1709,3,0.1373823795883263,7.633179629961397e-05,50,15,ehdg
1710,3,0.1373823795883263,7.820104082951889e-05,55,15,ehdg
1711,3,0.1373823795883263,8.002782591224731e-05,60,15,ehdg
1712,3,0.1373823795883263,8.184628238536673e-05,65,15,ehdg
1713,3,0.1373823795883263,8.366087546541752e-05,70,15,ehdg
1714,3,0.1373823795883263,8.544015849269263e-05,75,15,ehdg
1715,3,0.1373823795883263,8.723369902761479e-05,80,15,ehdg
1716,3,0.1373823795883263,8.904252741138389e-05,85,15,ehdg
1717,3,0.1373823795883263,9.084273577885093e-05,90,15,ehdg
1718,3,0.1373823795883263,9.264276328781845e-05,95,15,ehdg
1719,3,0.1373823795883263,9.441737918308525e-05,100,15,ehdg
1720,3,0.12689610031679222,3.530434830254717e-05,5,15,ehdg
1721,3,0.12689610031679222,4.366783089695346e-05,10,15,ehdg
1722,3,0.12689610031679222,4.903686772693406e-05,15,15,ehdg
1723,3,0.12689610031679222,5.27348502781588e-05,20,15,ehdg
1724,3,0.12689610031679222,5.562369202555041e-05,25,15,ehdg
1725,3,0.12689610031679222,5.807309290188819e-05,30,15,ehdg
1726,3,0.12689610031679222,6.024847078230631e-05,35,15,ehdg
1727,3,0.12689610031679222,6.225609129904717e-05,40,15,ehdg
1728,3,0.12689610031679222,6.414515452706614e-05,45,15,ehdg
1729,3,0.12689610031679222,6.595498138363347e-05,50,15,ehdg
1730,3,0.12689610031679222,6.770184808223218e-05,55,15,ehdg
1731,3,0.12689610031679222,6.941826278946694e-05,60,15,ehdg
1732,3,0.12689610031679222,7.110132119940417e-05,65,15,ehdg
1733,3,0.12689610031679222,7.276684067074837e-05,70,15,ehdg
1734,3,0.12689610031679222,7.440975077316877e-05,75,15,ehdg
1735,3,0.12689610031679222,7.608535649012491e-05,80,15,ehdg
1736,3,0.12689610031679222,7.771177040924565e-05,85,15,ehdg
1737,3,0.12689610031679222,7.930020361608844e-05,90,15,ehdg
1738,3,0.12689610031679222,8.091957407904988e-05,95,15,ehdg
1739,3,0.12689610031679222,8.257075257468785e-05,100,15,ehdg
1740,3,0.11721022975334802,2.7444176396282743e-05,5,15,ehdg
1741,3,0.11721022975334802,3.432473414547341e-05,10,15,ehdg
1742,3,0.11721022975334802,3.830624922089917e-05,15,15,ehdg
1743,3,0.11721022975334802,4.103863386075196e-05,20,15,ehdg
1744,3,0.11721022975334802,4.318756899298793e-05,25,15,ehdg
1745,3,0.11721022975334802,4.5020532166202035e-05,30,15,ehdg
1746,3,0.11721022975334802,4.663866136944256e-05,35,15,ehdg
1747,3,0.11721022975334802,4.8137537526752394e-05,40,15,ehdg
1748,3,0.11721022975334802,4.955119560876009e-05,45,15,ehdg
1749,3,0.11721022975334802,5.090508123878489e-05,50,15,ehdg
1750,3,0.11721022975334802,5.22289560953561e-05,55,15,ehdg
1751,3,0.11721022975334802,5.351084028868319e-05,60,15,ehdg
1752,3,0.11721022975334802,5.476811141968657e-05,65,15,ehdg
1753,3,0.11721022975334802,5.599867956060463e-05,70,15,ehdg
1754,3,0.11721022975334802,5.722890717628765e-05,75,15,ehdg
1755,3,0.11721022975334802,5.84648889606977e-05,80,15,ehdg
1756,3,0.11721022975334802,5.968084917513795e-05,85,15,ehdg
1757,3,0.11721022975334802,6.089345421457938e-05,90,15,ehdg
1758,3,0.11721022975334802,6.208493437055526e-05,95,15,ehdg
1759,3,0.11721022975334802,6.329198808464502e-05,100,15,ehdg
1760,3,0.10826367338740546,2.481079384110858e-05,5,15,ehdg
1761,3,0.10826367338740546,3.081485100790104e-05,10,15,ehdg
1762,3,0.10826367338740546,3.392341614031733e-05,15,15,ehdg
1763,3,0.10826367338740546,3.596515408822492e-05,20,15,ehdg
1764,3,0.10826367338740546,3.753952059723753e-05,25,15,ehdg
1765,3,0.10826367338740546,3.8876065181693314e-05,30,15,ehdg
1766,3,0.10826367338740546,4.005092554934865e-05,35,15,ehdg
1767,3,0.10826367338740546,4.115066160419165e-05,40,15,ehdg
1768,3,0.10826367338740546,4.2192737843070644e-05,45,15,ehdg
1769,3,0.10826367338740546,4.320805666240062e-05,50,15,ehdg
1770,3,0.10826367338740546,4.421762055613771e-05,55,15,ehdg
1771,3,0.10826367338740546,4.520391022106778e-05,60,15,ehdg
1772,3,0.10826367338740546,4.617882173788713e-05,65,15,ehdg
1773,3,0.10826367338740546,4.7135677063989165e-05,70,15,ehdg
1774,3,0.10826367338740546,4.81139731869077e-05,75,15,ehdg
1775,3,0.10826367338740546,4.9104887448862e-05,80,15,ehdg
1776,3,0.10826367338740546,5.0079228767222924e-05,85,15,ehdg
1777,3,0.10826367338740546,5.1066990844097866e-05,90,15,ehdg
1778,3,0.10826367338740546,5.2034079449597905e-05,95,15,ehdg
1779,3,0.10826367338740546,5.3025430727222106e-05,100,15,ehdg
1780,3,0.1,2.0010138442369974e-05,5,15,ehdg
1781,3,0.1,2.4706272815275708e-05,10,15,ehdg
1782,3,0.1,2.7075207591096135e-05,15,15,ehdg
1783,3,0.1,2.86439590809935e-05,20,15,ehdg
1784,3,0.1,2.98515843312242e-05,25,15,ehdg
1785,3,0.1,3.0872194932280826e-05,30,15,ehdg
1786,3,0.1,3.1780372571139234e-05,35,15,ehdg
1787,3,0.1,3.262631987448465e-05,40,15,ehdg
1788,3,0.1,3.341974916371713e-05,45,15,ehdg
1789,3,0.1,3.4198325385258126e-05,50,15,ehdg
1790,3,0.1,3.494775877307533e-05,55,15,ehdg
1791,3,0.1,3.5691255245735986e-05,60,15,ehdg
1792,3,0.1,3.643635951727305e-05,65,15,ehdg
1793,3,0.1,3.7164439209708694e-05,70,15,ehdg
1794,3,0.1,3.7898846617094717e-05,75,15,ehdg
1795,3,0.1,3.863688746133558e-05,80,15,ehdg
1796,3,0.1,3.936457723830142e-05,85,15,ehdg
1797,3,0.1,4.010178789957304e-05,90,15,ehdg
1798,3,0.1,4.083926689619843e-05,95,15,ehdg
1799,3,0.1,4.158282506493396e-05,100,15,ehdg
1800,4,1.0,0.0004528696083755689,5,15,ehdg
1801,4,1.0,0.0008735130953631756,10,15,ehdg
1802,4,1.0,0.002771535768669939,15,15,ehdg
1803,4,1.0,0.013044071426553573,20,15,ehdg
1804,4,1.0,0.0029767284536690143,25,15,ehdg
1805,4,1.0,0.0020240627078760526,30,15,ehdg
1806,4,1.0,0.0016879746531139805,35,15,ehdg
1807,4,1.0,0.001527179205852782,40,15,ehdg
1808,4,1.0,0.0014371589568263471,45,15,ehdg
1809,4,1.0,0.001381428889395958,50,15,ehdg
1810,4,1.0,0.0013458265587429712,55,15,ehdg
1811,4,1.0,0.0013214023040463666,60,15,ehdg
1812,4,1.0,0.0013037992650195651,65,15,ehdg
1813,4,1.0,0.0012923569568030447,70,15,ehdg
1814,4,1.0,0.0012841222283712702,75,15,ehdg
1815,4,1.0,0.0012777573927211028,80,15,ehdg
1816,4,1.0,0.001274628511492776,85,15,ehdg
1817,4,1.0,0.0012718165921229904,90,15,ehdg
1818,4,1.0,0.0012722362815864854,95,15,ehdg
1819,4,1.0,0.0012750765439145668,100,15,ehdg
1820,4,0.9236708571873862,0.0004528696083755689,5,15,ehdg
1821,4,0.9236708571873862,0.0008735130953631756,10,15,ehdg
1822,4,0.9236708571873862,0.002771535768669939,15,15,ehdg
1823,4,0.9236708571873862,0.013044071426553573,20,15,ehdg
1824,4,0.9236708571873862,0.0029767284536690143,25,15,ehdg
1825,4,0.9236708571873862,0.0020240627078760526,30,15,ehdg
1826,4,0.9236708571873862,0.0016879746531139805,35,15,ehdg
1827,4,0.9236708571873862,0.001527179205852782,40,15,ehdg
1828,4,0.9236708571873862,0.0014371589568263471,45,15,ehdg
1829,4,0.9236708571873862,0.001381428889395958,50,15,ehdg
1830,4,0.9236708571873862,0.0013458265587429712,55,15,ehdg
1831,4,0.9236708571873862,0.0013214023040463666,60,15,ehdg
1832,4,0.9236708571873862,0.0013037992650195651,65,15,ehdg
1833,4,0.9236708571873862,0.0012923569568030447,70,15,ehdg
1834,4,0.9236708571873862,0.0012841222283712702,75,15,ehdg
1835,4,0.9236708571873862,0.0012777573927211028,80,15,ehdg
1836,4,0.9236708571873862,0.001274628511492776,85,15,ehdg
1837,4,0.9236708571873862,0.0012718165921229904,90,15,ehdg
1838,4,0.9236708571873862,0.0012722362815864854,95,15,ehdg
1839,4,0.9236708571873862,0.0012750765439145668,100,15,ehdg
1840,4,0.8531678524172809,0.0004528696083755689,5,15,ehdg
1841,4,0.8531678524172809,0.0008735130953631756,10,15,ehdg
1842,4,0.8531678524172809,0.002771535768669939,15,15,ehdg
1843,4,0.8531678524172809,0.013044071426553573,20,15,ehdg
1844,4,0.8531678524172809,0.0029767284536690143,25,15,ehdg
1845,4,0.8531678524172809,0.0020240627078760526,30,15,ehdg
1846,4,0.8531678524172809,0.0016879746531139805,35,15,ehdg
1847,4,0.8531678524172809,0.001527179205852782,40,15,ehdg
1848,4,0.8531678524172809,0.0014371589568263471,45,15,ehdg
1849,4,0.8531678524172809,0.001381428889395958,50,15,ehdg
1850,4,0.8531678524172809,0.0013458265587429712,55,15,ehdg
1851,4,0.8531678524172809,0.0013214023040463666,60,15,ehdg
1852,4,0.8531678524172809,0.0013037992650195651,65,15,ehdg
1853,4,0.8531678524172809,0.0012923569568030447,70,15,ehdg
1854,4,0.8531678524172809,0.0012841222283712702,75,15,ehdg
1855,4,0.8531678524172809,0.0012777573927211028,80,15,ehdg
1856,4,0.8531678524172809,0.001274628511492776,85,15,ehdg
1857,4,0.8531678524172809,0.0012718165921229904,90,15,ehdg
1858,4,0.8531678524172809,0.0012722362815864854,95,15,ehdg
1859,4,0.8531678524172809,0.0012750765439145668,100,15,ehdg
1860,4,0.7880462815669912,0.00031509041935930273,5,15,ehdg
1861,4,0.7880462815669912,0.0005074781425033633,10,15,ehdg
1862,4,0.7880462815669912,0.0006413037721389641,15,15,ehdg
1863,4,0.7880462815669912,0.0007469185534939779,20,15,ehdg
1864,4,0.7880462815669912,0.0008343838725413425,25,15,ehdg
1865,4,0.7880462815669912,0.0009088771507591846,30,15,ehdg
1866,4,0.7880462815669912,0.0009736818272331316,35,15,ehdg
1867,4,0.7880462815669912,0.0010310469854401562,40,15,ehdg
1868,4,0.7880462815669912,0.0010826119140848697,45,15,ehdg
1869,4,0.7880462815669912,0.0011295668389233132,50,15,ehdg
