,Order,Mesh Size,Error,Alpha,Bonus Int
359,1.0,0.5,0.0006785175753746194,76.0,19.0
360,1.0,0.5,0.004304017701557594,81.0,1.0
361,1.0,0.5,0.015292930506113835,81.0,3.0
362,1.0,0.5,0.0026768907363354114,81.0,5.0
363,1.0,0.5,0.00132954621230443,81.0,7.0
364,1.0,0.5,0.0009304176414734352,81.0,9.0
365,1.0,0.5,0.0007703918037744719,81.0,11.0
366,1.0,0.5,0.0007084226596057478,81.0,13.0
367,1.0,0.5,0.0006857771010041541,81.0,15.0
368,1.0,0.5,0.0006781787984123245,81.0,17.0
369,1.0,0.5,0.0006761324906474839,81.0,19.0
370,1.0,0.5,0.274978132480022,86.0,1.0
371,1.0,0.5,0.014569097082004536,86.0,3.0
372,1.0,0.5,0.002562323435147233,86.0,5.0
373,1.0,0.5,0.0012905667270473847,86.0,7.0
374,1.0,0.5,0.0009152837955502684,86.0,9.0
375,1.0,0.5,0.0007666862803409126,86.0,11.0
376,1.0,0.5,0.0007093824459327251,86.0,13.0
377,1.0,0.5,0.0006884076894513239,86.0,15.0
378,1.0,0.5,0.0006813914537832433,86.0,17.0
379,1.0,0.5,0.0006795515131178471,86.0,19.0
380,1.0,0.5,1.1626009985995445,91.0,1.0
381,1.0,0.5,0.013858412681959732,91.0,3.0
382,1.0,0.5,0.0024631718086313235,91.0,5.0
383,1.0,0.5,0.0012589440076059366,91.0,7.0
384,1.0,0.5,0.0009059836278317215,91.0,9.0
385,1.0,0.5,0.0007680363864842945,91.0,11.0
386,1.0,0.5,0.0007150210710576024,91.0,13.0
387,1.0,0.5,0.0006955639440997145,91.0,15.0
388,1.0,0.5,0.0006890634818177964,91.0,17.0
389,1.0,0.5,0.0006873947211608849,91.0,19.0
390,1.0,0.5,0.0029884881745723,96.0,1.0
391,1.0,0.5,0.013161004883496197,96.0,3.0
392,1.0,0.5,0.0023774938519733925,96.0,5.0
393,1.0,0.5,0.0012343843629251136,96.0,7.0
394,1.0,0.5,0.0009021500513164735,96.0,9.0
395,1.0,0.5,0.0007737579751108674,96.0,11.0
396,1.0,0.5,0.000724426306645355,96.0,13.0
397,1.0,0.5,0.0007062149723949396,96.0,15.0
398,1.0,0.5,0.0007001115979420808,96.0,17.0
399,1.0,0.5,0.0006985588926426617,96.0,19.0
400,1.0,0.25,0.02933750885550548,1.0,1.0
401,1.0,0.25,0.01379219100835774,1.0,3.0
402,1.0,0.25,0.12496584930997817,1.0,5.0
403,1.0,0.25,0.023498690722040305,1.0,7.0
404,1.0,0.25,0.019377364319001104,1.0,9.0
405,1.0,0.25,0.013748774479869988,1.0,11.0
406,1.0,0.25,0.012476970889506611,1.0,13.0
407,1.0,0.25,0.012012863394221435,1.0,15.0
408,1.0,0.25,0.011818012060051546,1.0,17.0
409,1.0,0.25,0.011733475086857653,1.0,19.0
410,1.0,0.25,0.030789212208389146,6.0,1.0
411,1.0,0.25,0.001935749337569928,6.0,3.0
412,1.0,0.25,0.0036571718647132475,6.0,5.0
413,1.0,0.25,0.00226432306558837,6.0,7.0
414,1.0,0.25,0.001959161710657122,6.0,9.0
415,1.0,0.25,0.0018529448813897336,6.0,11.0
416,1.0,0.25,0.0018103645490906168,6.0,13.0
417,1.0,0.25,0.001791844416323295,6.0,15.0
418,1.0,0.25,0.0017834025558879775,6.0,17.0
419,1.0,0.25,0.0017795046790629611,6.0,19.0
420,1.0,0.25,0.027647172402387742,11.0,1.0
421,1.0,0.25,0.0013514531487870826,11.0,3.0
422,1.0,0.25,0.001434609629586639,11.0,5.0
423,1.0,0.25,0.0008718631793325224,11.0,7.0
424,1.0,0.25,0.0007825397595677182,11.0,9.0
425,1.0,0.25,0.0007689087333697913,11.0,11.0
426,1.0,0.25,0.0007670492143459839,11.0,13.0
427,1.0,0.25,0.0007667697354997101,11.0,15.0
428,1.0,0.25,0.0007666971274822537,11.0,17.0
429,1.0,0.25,0.0007666702221953963,11.0,19.0
430,1.0,0.25,0.025771382369013485,16.0,1.0
431,1.0,0.25,0.0011329580099947412,16.0,3.0
432,1.0,0.25,0.0009940788468548606,16.0,5.0
433,1.0,0.25,0.0005890458795462232,16.0,7.0
434,1.0,0.25,0.0005161392644062002,16.0,9.0
435,1.0,0.25,0.0005049989097848129,16.0,11.0
436,1.0,0.25,0.0005036152855864417,16.0,13.0
437,1.0,0.25,0.0005035232450732918,16.0,15.0
438,1.0,0.25,0.0005035641616704488,16.0,17.0
439,1.0,0.25,0.0005036007157578307,16.0,19.0
440,1.0,0.25,0.02433347285671799,21.0,1.0
441,1.0,0.25,0.0009939043928267504,21.0,3.0
442,1.0,0.25,0.0007855031986483978,21.0,5.0
443,1.0,0.25,0.00045154523916698133,21.0,7.0
444,1.0,0.25,0.00038384787011879384,21.0,9.0
445,1.0,0.25,0.0003721838973373468,21.0,11.0
446,1.0,0.25,0.00037031534959918605,21.0,13.0
447,1.0,0.25,0.000370053369148928,21.0,15.0
448,1.0,0.25,0.00037005571334686025,21.0,17.0
449,1.0,0.25,0.00037008751051988717,21.0,19.0
450,1.0,0.25,0.023109098645007972,26.0,1.0
451,1.0,0.25,0.0008892534312145136,26.0,3.0
452,1.0,0.25,0.0006577905176026348,26.0,5.0
453,1.0,0.25,0.00036934920702143113,26.0,7.0
454,1.0,0.25,0.0003063265806158429,26.0,9.0
455,1.0,0.25,0.0002946029107184522,26.0,11.0
456,1.0,0.25,0.00029248355787055207,26.0,13.0
457,1.0,0.25,0.0002921249567784692,26.0,15.0
458,1.0,0.25,0.0002921019957756607,26.0,17.0
459,1.0,0.25,0.0002921277807022299,26.0,19.0
460,1.0,0.25,0.021981742637456895,31.0,1.0
461,1.0,0.25,0.0008042047645323748,31.0,3.0
462,1.0,0.25,0.0005673547588943986,31.0,5.0
463,1.0,0.25,0.00031483457657056305,31.0,7.0
464,1.0,0.25,0.00025789498926929885,31.0,9.0
465,1.0,0.25,0.00024697144897502097,31.0,11.0
466,1.0,0.25,0.0002449103869239506,31.0,13.0
467,1.0,0.25,0.0002445455843332822,31.0,15.0
468,1.0,0.25,0.0002445170055422748,31.0,17.0
469,1.0,0.25,0.00024453860131452485,31.0,19.0
470,1.0,0.25,0.020888791110585885,36.0,1.0
471,1.0,0.25,0.0007341315426420273,36.0,3.0
472,1.0,0.25,0.0004971094756703293,36.0,5.0
473,1.0,0.25,0.00027638139434753506,36.0,7.0
